,index,Path,blood,cancer,normal tissue,stroma
4950,5983,tissue_classification/cancer/TCGA-B0-4701_16644_30850_cancer_6458.png,0,1,0,0
4951,8798,tissue_classification/normal/TCGA-BP-4170_17303_27593_normal_827.png,0,0,1,0
4952,8041,tissue_classification/normal/FIMM6_2_ML1412121.mrxs_ImageTile 40.png,0,0,1,0
4953,10102,tissue_classification/normal/TCGA-A3-A8OV_60184_15106_normal_5667.png,0,0,1,0
4954,8653,tissue_classification/normal/TCGA-BP-4170_14903_28193_normal_678.png,0,0,1,0
4955,4275,tissue_classification/cancer/TCGA-A3-3335_34990_6775_cancer_10118.png,0,1,0,0
4956,1879,tissue_classification/cancer/TCGA-AK-3458_50777_5919_cancer_5047.png,0,1,0,0
4957,12058,tissue_classification/stroma/TCGA-AK-3431_45259_16465_stroma_60.png,0,0,0,1
4958,9149,tissue_classification/normal/TCGA-CJ-4870_19469_57927_normal_381.png,0,0,1,0
4959,6783,tissue_classification/cancer/TCGA-B0-4847_37858_41157_cancer_3512.png,0,1,0,0
4960,8262,tissue_classification/normal/TCGA-B0-5083_8917_35033_normal_4641.png,0,0,1,0
4961,5212,tissue_classification/cancer/TCGA-AK-3458_42207_18820_cancer_5258.png,0,1,0,0
4962,5575,tissue_classification/cancer/TCGA-B0-4690_38982_59181_cancer_4426.png,0,1,0,0
4963,7127,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 164.png,0,0,1,0
4964,3391,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 234.png,0,1,0,0
4965,4566,tissue_classification/cancer/TCGA-A3-3359_21325_40138_cancer_9300.png,0,1,0,0
4966,8662,tissue_classification/normal/TCGA-BP-4170_15203_25493_normal_688.png,0,0,1,0
4967,4374,tissue_classification/cancer/TCGA-A3-3359_17725_38638_cancer_9100.png,0,1,0,0
4968,2072,tissue_classification/cancer/TCGA-B0-5711_24738_6727_cancer_3348.png,0,1,0,0
4969,2649,tissue_classification/cancer/TCGA-CJ-4881_87603_29908_cancer_664.png,0,1,0,0
4970,1075,tissue_classification/cancer/TCGA-B0-5096_31105_28008_cancer_32.png,0,1,0,0
4971,11403,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 113.png,0,0,0,1
4972,3195,tissue_classification/cancer/FIMM6_14_ML1412133.mrxs_TumorTile 37.png,0,1,0,0
4973,2996,tissue_classification/cancer/TCGA-CZ-4856_7949_10456_cancer_9571.png,0,1,0,0
4974,9964,tissue_classification/normal/TCGA-G6-A8L8_97402_7502_normal_5064.png,0,0,1,0
4975,3412,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 255.png,0,1,0,0
4976,405,tissue_classification/blood/TCGA-BP-4807_56405_56592_normal_27.png,1,0,0,0
4977,212,tissue_classification/blood/TCGA-B0-4823_24112_51342_blood_31.png,1,0,0,0
4978,12975,tissue_classification/stroma/TCGA-BP-4173_58425_3486_stroma_1598.png,0,0,0,1
4979,10125,tissue_classification/normal/TCGA-A3-A8OV_60784_10906_normal_5690.png,0,0,1,0
4980,4164,tissue_classification/cancer/TCGA-A3-3326_14981_34398_cancer_5645.png,0,1,0,0
4981,2756,tissue_classification/cancer/TCGA-CJ-4881_90303_30808_cancer_775.png,0,1,0,0
4982,13426,tissue_classification/stroma/TCGA-CJ-4903_8220_53796_stroma_2072.png,0,0,0,1
4983,6657,tissue_classification/cancer/TCGA-B0-4828_49237_38888_cancer_6212.png,0,1,0,0
4984,7230,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 267.png,0,0,1,0
4985,10030,tissue_classification/normal/FIMM6_41_ML1412160.mrxs_NormalTile 3.png,0,0,1,0
4986,10546,tissue_classification/normal/TCGA-B0-4699_24700_63575_normal_3460.png,0,0,1,0
4987,1808,tissue_classification/cancer/TCGA-AK-3447_16670_4160_cancer_2635.png,0,1,0,0
4988,10985,tissue_classification/normal/TCGA-B0-5083_28900_28382_normal_4218.png,0,0,1,0
4989,4472,tissue_classification/cancer/TCGA-A3-3359_19525_36538_cancer_9199.png,0,1,0,0
4990,19,tissue_classification/blood/FIMM_2973.mrxs_BloodTile 20.png,1,0,0,0
4991,7258,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 295.png,0,0,1,0
4992,13104,tissue_classification/stroma/TCGA-BP-4335_15772_19240_stroma_702.png,0,0,0,1
4993,11780,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 123.png,0,0,0,1
4994,4987,tissue_classification/cancer/TCGA-AK-3436_13067_44964_cancer_8592.png,0,1,0,0
4995,5854,tissue_classification/cancer/TCGA-B0-4690_43482_57381_cancer_4705.png,0,1,0,0
4996,12323,tissue_classification/stroma/TCGA-A3-3380_38577_8212_stroma_1932.png,0,0,0,1
4997,12881,tissue_classification/stroma/TCGA-BP-4161_95627_40205_stroma_748.png,0,0,0,1
4998,5177,tissue_classification/cancer/TCGA-AK-3458_41607_18520_cancer_5223.png,0,1,0,0
4999,12701,tissue_classification/stroma/TCGA-B0-4703_66433_65288_stroma_629.png,0,0,0,1
5000,10354,tissue_classification/normal/TCGA-A3-A8OV_64384_11206_normal_5919.png,0,0,1,0
5001,3512,tissue_classification/cancer/FIMM6_62_ML1412181.mrxs_BloodTile 76.png,0,1,0,0
5002,10143,tissue_classification/normal/TCGA-A3-A8OV_61084_10606_normal_5708.png,0,0,1,0
5003,3642,tissue_classification/cancer/FIMM6_76_ML1412195.mrxs_TumorTile 47.png,0,1,0,0
5004,13427,tissue_classification/stroma/TCGA-CJ-4903_8220_54096_stroma_2073.png,0,0,0,1
5005,4372,tissue_classification/cancer/TCGA-A3-3359_17725_38038_cancer_9098.png,0,1,0,0
5006,10920,tissue_classification/normal/TCGA-B0-5083_23273_10729_normal_4113.png,0,0,1,0
5007,6998,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 35.png,0,0,1,0
5008,12737,tissue_classification/stroma/TCGA-B0-4813_76440_22004_stroma_509.png,0,0,0,1
5009,4060,tissue_classification/cancer/TCGA-A3-3326_13181_35598_cancer_5541.png,0,1,0,0
5010,12139,tissue_classification/stroma/TCGA-B8-5551_7904_24185_stroma_746.png,0,0,0,1
5011,1726,tissue_classification/cancer/TCGA-A3-A6NL_40836_6377_cancer_6796.png,0,1,0,0
5012,8737,tissue_classification/normal/TCGA-BP-4170_16403_25793_normal_764.png,0,0,1,0
5013,3322,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 164.png,0,1,0,0
5014,2651,tissue_classification/cancer/TCGA-CJ-4881_87603_30508_cancer_666.png,0,1,0,0
5015,2977,tissue_classification/cancer/TCGA-CZ-4856_7049_12256_cancer_9520.png,0,1,0,0
5016,2695,tissue_classification/cancer/TCGA-CJ-4881_88803_29608_cancer_711.png,0,1,0,0
5017,2137,tissue_classification/cancer/TCGA-B0-5711_26238_9727_cancer_3420.png,0,1,0,0
5018,9540,tissue_classification/normal/TCGA-CZ-5470_31232_55051_normal_334.png,0,0,1,0
5019,4302,tissue_classification/cancer/TCGA-A3-3359_16525_38038_cancer_9027.png,0,1,0,0
5020,11084,tissue_classification/normal/TCGA-B0-5083_30400_30482_normal_4320.png,0,0,1,0
5021,12402,tissue_classification/stroma/TCGA-A3-A8OW_37710_14143_stroma_300.png,0,0,0,1
5022,11812,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 155.png,0,0,0,1
5023,5331,tissue_classification/cancer/TCGA-AK-3458_44307_18520_cancer_5376.png,0,1,0,0
5024,5474,tissue_classification/cancer/TCGA-B0-4690_36459_71889_cancer_4854.png,0,1,0,0
5025,4651,tissue_classification/cancer/TCGA-A3-A6NL_38656_16825_cancer_6911.png,0,1,0,0
5026,6863,tissue_classification/cancer/TCGA-B0-4847_71520_52079_cancer_3607.png,0,1,0,0
5027,11859,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 209.png,0,0,0,1
5028,8613,tissue_classification/normal/TCGA-B4-5378_50392_7043_normal_2407.png,0,0,1,0
5029,3947,tissue_classification/cancer/TCGA-A3-3326_11381_34098_cancer_5428.png,0,1,0,0
5030,12417,tissue_classification/stroma/TCGA-A3-A8OW_38010_13843_stroma_315.png,0,0,0,1
5031,3076,tissue_classification/cancer/TCGA-CZ-4860_33480_24408_cancer_260.png,0,1,0,0
5032,5313,tissue_classification/cancer/TCGA-AK-3458_44007_18220_cancer_5358.png,0,1,0,0
5033,9615,tissue_classification/normal/TCGA-EU-5907_5955_55197_normal_1588.png,0,0,1,0
5034,3754,tissue_classification/cancer/TCGA-A3-3324_10810_21125_cancer_9704.png,0,1,0,0
5035,7916,tissue_classification/normal/TCGA-CJ-4899_7826_9459_normal_1201.png,0,0,1,0
5036,12824,tissue_classification/stroma/TCGA-B0-5109_46886_35108_stroma_957.png,0,0,0,1
5037,1359,tissue_classification/cancer/FIMM6_62_ML1412181.mrxs_TumorTile 9.png,0,1,0,0
5038,9194,tissue_classification/normal/TCGA-CJ-4899_12926_8859_normal_1522.png,0,0,1,0
5039,11673,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 15.png,0,0,0,1
5040,12092,tissue_classification/stroma/TCGA-AK-3431_47059_15865_stroma_94.png,0,0,0,1
5041,3453,tissue_classification/cancer/FIMM6_41_ML1412160.mrxs_TumorTile 52.png,0,1,0,0
5042,2520,tissue_classification/cancer/TCGA-CJ-4871_29637_50293_cancer_343.png,0,1,0,0
5043,13297,tissue_classification/stroma/TCGA-BP-4987_45366_36840_stroma_601.png,0,0,0,1
5044,3038,tissue_classification/cancer/TCGA-CZ-4860_32580_25308_stroma_195.png,0,1,0,0
5045,10265,tissue_classification/normal/TCGA-A3-A8OV_62884_13006_normal_5830.png,0,0,1,0
5046,11331,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 41.png,0,0,0,1
5047,2171,tissue_classification/cancer/TCGA-B8-5158_20578_5150_cancer_3059.png,0,1,0,0
5048,13518,tissue_classification/stroma/TCGA-CZ-5462_137717_25395_other_764.png,0,0,0,1
5049,11986,tissue_classification/stroma/TCGA-BP-4807_16697_35955_normal_0.png,0,0,0,1
5050,14012,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 634.png,0,0,0,1
5051,6165,tissue_classification/cancer/TCGA-B0-4718_41160_66161_cancer_2351.png,0,1,0,0
5052,13829,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 333.png,0,0,0,1
5053,12172,tissue_classification/stroma/TCGA-BP-5189_52997_6064_stroma_551.png,0,0,0,1
5054,9916,tissue_classification/normal/TCGA-G6-A8L8_95902_6302_normal_5015.png,0,0,1,0
5055,5110,tissue_classification/cancer/TCGA-AK-3458_40407_18820_cancer_5156.png,0,1,0,0
5056,5076,tissue_classification/cancer/TCGA-AK-3458_39807_18820_cancer_5122.png,0,1,0,0
5057,9369,tissue_classification/normal/TCGA-CZ-5470_28532_54451_normal_161.png,0,0,1,0
5058,12968,tissue_classification/stroma/TCGA-BP-4173_58125_4686_stroma_1591.png,0,0,0,1
5059,9354,tissue_classification/normal/TCGA-CZ-5470_28232_55651_normal_146.png,0,0,1,0
5060,11871,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 102.png,0,0,0,1
5061,947,tissue_classification/cancer/FIMM_22243_C.mrxs_TumorTile 39.png,0,1,0,0
5062,3177,tissue_classification/cancer/FIMM6_14_ML1412133.mrxs_TumorTile 19.png,0,1,0,0
5063,7121,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 158.png,0,0,1,0
5064,12926,tissue_classification/stroma/TCGA-BP-4173_56925_5586_stroma_1549.png,0,0,0,1
5065,8000,tissue_classification/normal/TCGA-CZ-5470_27332_55651_normal_89.png,0,0,1,0
5066,8286,tissue_classification/normal/TCGA-B0-5083_9217_36533_normal_4665.png,0,0,1,0
5067,10369,tissue_classification/normal/TCGA-A3-A8OV_64384_15706_normal_5934.png,0,0,1,0
5068,11244,tissue_classification/normal/TCGA-B0-5083_33100_27182_normal_4480.png,0,0,1,0
5069,3651,tissue_classification/cancer/FIMM6_76_ML1412195.mrxs_TumorTile 56.png,0,1,0,0
5070,5160,tissue_classification/cancer/TCGA-AK-3458_41307_18520_cancer_5206.png,0,1,0,0
5071,3894,tissue_classification/cancer/TCGA-A3-3324_13810_22325_cancer_9847.png,0,1,0,0
5072,6544,tissue_classification/cancer/TCGA-B0-4828_47437_39188_cancer_6099.png,0,1,0,0
5073,2886,tissue_classification/cancer/TCGA-CJ-4884_33362_34630_cancer_607.png,0,1,0,0
5074,5266,tissue_classification/cancer/TCGA-AK-3458_43407_14620_cancer_5312.png,0,1,0,0
5075,3763,tissue_classification/cancer/TCGA-A3-3324_10810_23825_cancer_9713.png,0,1,0,0
5076,1034,tissue_classification/cancer/TCGA-AK-3427_51173_43679_other_249.png,0,1,0,0
5077,5546,tissue_classification/cancer/TCGA-B0-4690_38682_56181_cancer_4397.png,0,1,0,0
5078,7217,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 254.png,0,0,1,0
5079,809,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 312.png,0,1,0,0
5080,7221,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 258.png,0,0,1,0
5081,4424,tissue_classification/cancer/TCGA-A3-3359_18625_37438_cancer_9150.png,0,1,0,0
5082,12518,tissue_classification/stroma/TCGA-A3-A8OW_40110_10543_stroma_423.png,0,0,0,1
5083,10442,tissue_classification/normal/TCGA-B0-4699_22300_66275_normal_3351.png,0,0,1,0
5084,13610,tissue_classification/stroma/TCGA-G6-A8L8_95002_9002_stroma_2140.png,0,0,0,1
5085,282,tissue_classification/blood/TCGA-A3-3328_42081_53606_blood_101.png,1,0,0,0
5086,11085,tissue_classification/normal/TCGA-B0-5083_30400_30782_normal_4321.png,0,0,1,0
5087,12214,tissue_classification/stroma/TCGA-DV-5576_44535_583_cancer_1068.png,0,0,0,1
5088,6270,tissue_classification/cancer/TCGA-B0-4813_89952_61898_cancer_1267.png,0,1,0,0
5089,1848,tissue_classification/cancer/TCGA-AK-3447_18470_3560_cancer_2675.png,0,1,0,0
5090,11279,tissue_classification/normal/TCGA-B0-5083_33400_32282_normal_4516.png,0,0,1,0
5091,7097,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 134.png,0,0,1,0
5092,9573,tissue_classification/normal/TCGA-CZ-5470_31832_53551_normal_367.png,0,0,1,0
5093,3474,tissue_classification/cancer/FIMM6_41_ML1412160.mrxs_TumorTile 73.png,0,1,0,0
5094,2325,tissue_classification/cancer/TCGA-BP-4775_71233_69733_cancer_868.png,0,1,0,0
5095,4355,tissue_classification/cancer/TCGA-A3-3359_17425_38338_cancer_9081.png,0,1,0,0
5096,5955,tissue_classification/cancer/TCGA-B0-4701_15744_32050_cancer_6429.png,0,1,0,0
5097,750,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 253.png,0,1,0,0
5098,12723,tissue_classification/stroma/TCGA-B0-4813_75240_22304_stroma_494.png,0,0,0,1
5099,11827,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 172.png,0,0,0,1
5100,6416,tissue_classification/cancer/TCGA-B0-4828_45337_40688_cancer_5971.png,0,1,0,0
5101,5037,tissue_classification/cancer/TCGA-AK-3436_22164_32090_cancer_8533.png,0,1,0,0
5102,9139,tissue_classification/normal/TCGA-CJ-4634_36910_25417_normal_633.png,0,0,1,0
5103,2267,tissue_classification/cancer/TCGA-BP-4775_69133_68833_cancer_809.png,0,1,0,0
5104,4109,tissue_classification/cancer/TCGA-A3-3326_14081_34098_cancer_5590.png,0,1,0,0
5105,1087,tissue_classification/cancer/TCGA-B0-5096_31405_28008_cancer_44.png,0,1,0,0
5106,6611,tissue_classification/cancer/TCGA-B0-4828_48637_36488_cancer_6166.png,0,1,0,0
5107,452,tissue_classification/blood/TCGA-BP-5190_71835_13900_other_857.png,1,0,0,0
5108,9553,tissue_classification/normal/TCGA-CZ-5470_31532_53251_normal_347.png,0,0,1,0
5109,12874,tissue_classification/stroma/TCGA-B0-5711_26238_7327_cancer_3412.png,0,0,0,1
5110,9214,tissue_classification/normal/TCGA-CJ-4899_8126_10959_normal_1225.png,0,0,1,0
5111,4517,tissue_classification/cancer/TCGA-A3-3359_20425_37138_cancer_9250.png,0,1,0,0
5112,9315,tissue_classification/normal/TCGA-CZ-5470_27632_55351_normal_107.png,0,0,1,0
5113,1344,tissue_classification/cancer/FIMM6_41_ML1412160.mrxs_TumorTile 3.png,0,1,0,0
5114,2349,tissue_classification/cancer/TCGA-BP-4775_72133_69733_cancer_892.png,0,1,0,0
5115,10911,tissue_classification/normal/TCGA-B0-5083_22973_10729_normal_4094.png,0,0,1,0
5116,4854,tissue_classification/cancer/TCGA-AK-3430_7924_39082_cancer_12086.png,0,1,0,0
5117,5994,tissue_classification/cancer/TCGA-B0-4701_16944_30850_cancer_6469.png,0,1,0,0
5118,12461,tissue_classification/stroma/TCGA-A3-A8OW_38910_12643_stroma_362.png,0,0,0,1
5119,11066,tissue_classification/normal/TCGA-B0-5083_30100_30482_normal_4301.png,0,0,1,0
5120,7264,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 301.png,0,0,1,0
5121,9527,tissue_classification/normal/TCGA-CZ-5470_30932_56851_normal_321.png,0,0,1,0
5122,7796,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 121.png,0,0,1,0
5123,10385,tissue_classification/normal/TCGA-A3-A8OV_64684_14806_normal_5950.png,0,0,1,0
5124,5513,tissue_classification/cancer/TCGA-B0-4690_37659_71889_cancer_4894.png,0,1,0,0
5125,10452,tissue_classification/normal/TCGA-B0-4699_22600_64775_normal_3361.png,0,0,1,0
5126,13790,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 270.png,0,0,0,1
5127,12512,tissue_classification/stroma/TCGA-A3-A8OW_39810_13543_stroma_416.png,0,0,0,1
5128,7759,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 157.png,0,0,1,0
5129,3828,tissue_classification/cancer/TCGA-A3-3324_12310_22925_cancer_9779.png,0,1,0,0
5130,6732,tissue_classification/cancer/TCGA-B0-4847_36358_39657_cancer_3462.png,0,1,0,0
5131,4224,tissue_classification/cancer/TCGA-A3-3326_15881_36198_cancer_5705.png,0,1,0,0
5132,6054,tissue_classification/cancer/TCGA-B0-4701_19044_29950_cancer_6542.png,0,1,0,0
5133,107,tissue_classification/blood/FIMM_2973.mrxs_BloodTile 107.png,1,0,0,0
5134,3891,tissue_classification/cancer/TCGA-A3-3324_13810_21425_cancer_9844.png,0,1,0,0
5135,10750,tissue_classification/normal/TCGA-B0-5083_11317_38633_normal_4805.png,0,0,1,0
5136,6963,tissue_classification/cancer/TCGA-B0-4847_75120_53879_cancer_3782.png,0,1,0,0
5137,4548,tissue_classification/cancer/TCGA-A3-3359_21025_38338_cancer_9282.png,0,1,0,0
5138,11660,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 92.png,0,0,0,1
5139,11610,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 42.png,0,0,0,1
5140,8879,tissue_classification/normal/TCGA-BP-4993_7113_13720_normal_6040.png,0,0,1,0
5141,10302,tissue_classification/normal/TCGA-A3-A8OV_63484_12706_normal_5867.png,0,0,1,0
5142,3290,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 132.png,0,1,0,0
5143,13935,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 492.png,0,0,0,1
5144,2765,tissue_classification/cancer/TCGA-CJ-4881_90603_30508_cancer_786.png,0,1,0,0
5145,5449,tissue_classification/cancer/TCGA-B0-4690_35259_73389_cancer_4824.png,0,1,0,0
5146,7986,tissue_classification/normal/TCGA-CZ-5470_27032_57151_normal_75.png,0,0,1,0
5147,5542,tissue_classification/cancer/TCGA-B0-4690_38682_54981_cancer_4393.png,0,1,0,0
5148,7548,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 36.png,0,0,1,0
5149,7282,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 319.png,0,0,1,0
5150,4630,tissue_classification/cancer/TCGA-A3-A6NL_37756_16825_cancer_6890.png,0,1,0,0
5151,5302,tissue_classification/cancer/TCGA-AK-3458_44007_14920_cancer_5347.png,0,1,0,0
5152,1587,tissue_classification/cancer/TCGA-A3-A6NL_37836_8477_cancer_6657.png,0,1,0,0
5153,13227,tissue_classification/stroma/TCGA-BP-4781_29919_41911_stroma_878.png,0,0,0,1
5154,5014,tissue_classification/cancer/TCGA-AK-3436_19764_32390_cancer_8510.png,0,1,0,0
5155,13989,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 586.png,0,0,0,1
5156,9330,tissue_classification/normal/TCGA-CZ-5470_27932_54151_normal_122.png,0,0,1,0
5157,359,tissue_classification/blood/TCGA-B2-5633_26600_11087_blood_251.png,1,0,0,0
5158,12325,tissue_classification/stroma/TCGA-A3-3380_38577_8812_stroma_1934.png,0,0,0,1
5159,1181,tissue_classification/cancer/TCGA-CJ-4907_83564_44647_other_758.png,0,1,0,0
5160,6163,tissue_classification/cancer/TCGA-B0-4718_41160_65561_cancer_2349.png,0,1,0,0
5161,8560,tissue_classification/normal/TCGA-B4-5378_48892_7043_normal_2353.png,0,0,1,0
5162,2407,tissue_classification/cancer/TCGA-BP-4981_66104_12705_other_3833.png,0,1,0,0
5163,250,tissue_classification/blood/TCGA-BP-4982_44594_48597_blood_59.png,1,0,0,0
5164,6758,tissue_classification/cancer/TCGA-B0-4847_37258_39057_cancer_3487.png,0,1,0,0
5165,3723,tissue_classification/cancer/FIMM6_94_ML1412213.mrxs_TumorTile 38.png,0,1,0,0
5166,13184,tissue_classification/stroma/TCGA-BP-4781_28119_42811_stroma_834.png,0,0,0,1
5167,12219,tissue_classification/stroma/TCGA-EU-5906_17424_35498_blood_181.png,0,0,0,1
5168,9606,tissue_classification/normal/TCGA-EU-5907_5955_52197_normal_1578.png,0,0,1,0
5169,4160,tissue_classification/cancer/TCGA-A3-3326_14981_33198_cancer_5641.png,0,1,0,0
5170,9051,tissue_classification/normal/TCGA-CJ-4634_35110_26317_normal_541.png,0,0,1,0
5171,342,tissue_classification/blood/TCGA-B0-5699_49539_28399_blood_356.png,1,0,0,0
5172,4967,tissue_classification/cancer/TCGA-AK-3436_12167_45264_cancer_8572.png,0,1,0,0
5173,9322,tissue_classification/normal/TCGA-CZ-5470_27632_57451_normal_114.png,0,0,1,0
5174,2120,tissue_classification/cancer/TCGA-B0-5711_25938_7927_cancer_3401.png,0,1,0,0
5175,8010,tissue_classification/normal/TCGA-CZ-5470_27632_52951_normal_99.png,0,0,1,0
5176,3863,tissue_classification/cancer/TCGA-A3-3324_13210_21125_cancer_9815.png,0,1,0,0
5177,2190,tissue_classification/cancer/TCGA-BP-4351_8110_58069_cancer_2255.png,0,1,0,0
5178,1329,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 87.png,0,1,0,0
5179,8258,tissue_classification/normal/TCGA-B0-5083_8617_39533_normal_4637.png,0,0,1,0
5180,12474,tissue_classification/stroma/TCGA-A3-A8OW_39210_11743_stroma_376.png,0,0,0,1
5181,9192,tissue_classification/normal/TCGA-CJ-4899_12626_9459_normal_1505.png,0,0,1,0
5182,12246,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 44.png,0,0,0,1
5183,13715,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 145.png,0,0,0,1
5184,12670,tissue_classification/stroma/TCGA-B0-4696_69290_6141_stroma_1332.png,0,0,0,1
5185,13409,tissue_classification/stroma/TCGA-CJ-4902_9280_24239_stroma_2430.png,0,0,0,1
